,item name,price,origianl price,sales,promotion,province,product link
161,💥 (ลด 12% ไม่ต้องใส่โค้ด 15-16 พ.ย 65)ปกใส่พาสปอร์ต ซองใส่พาสปอร์ต passport cover ตกแต่งชื่อ และ ตัวติด passport cover,"['100 ', ' 220']","['100 ', ' 220']",625.0,,จังหวัดกรุงเทพมหานคร,/💥-(ลด-12-ไม่ต้องใส่โค้ด-15-16-พ.ย-65)ปกใส่พาสปอร์ต-ซองใส่พาสปอร์ต-passport-cover-ตกแต่งชื่อ-และ-ตัวติด-passport-cover-i.90163741.18649989111?sp_atk=da498179-7e86-446e-9fb0-25ccf5395d36&xptdk=da498179-7e86-446e-9fb0-25ccf5395d36
162,ลดเพิ่มอีก 15% โค้ด: 15DD625 MaisyDaisy กระเป๋าเดินทาง กระเป๋าเดินทางล้อลาก 20นิ้ว 24นิ้ว 26นิ้ว 28นิ้ว แข็งแรง 8ล้อหมุน360องศา รุ่น Classy,"['699 ', ' 1,690']","['699 ', ' 1,690']",22800.0,,จังหวัดกรุงเทพมหานคร,/ลดเพิ่มอีก-15-โค้ด-15DD625-MaisyDaisy-กระเป๋าเดินทาง-กระเป๋าเดินทางล้อลาก-20นิ้ว-24นิ้ว-26นิ้ว-28นิ้ว-แข็งแรง-8ล้อหมุน360องศา-รุ่น-Classy-i.133067051.2259444298?sp_atk=ff075de8-91d3-4d68-9f2c-a160969be1b7&xptdk=ff075de8-91d3-4d68-9f2c-a160969be1b7
163,**Best Price** สายรัดกระเป๋าเดินทาง คาด 4 ทิศ มีรหัสล็อค - Luggage Belt,['95'],['95'],2200.0,,จังหวัดกรุงเทพมหานคร,/**Best-Price**-สายรัดกระเป๋าเดินทาง-คาด-4-ทิศ-มีรหัสล็อค-Luggage-Belt-i.147528198.6315137310?sp_atk=2a4a0f48-42bd-40d6-b8bf-66eaeae74cc5&xptdk=2a4a0f48-42bd-40d6-b8bf-66eaeae74cc5
164,ผ้าคลุมกระเป๋าเดินทาง - Cute Dog Collection,"['199 ', ' 279']","['199 ', ' 279']",3600.0,,จังหวัดกรุงเทพมหานคร,/ผ้าคลุมกระเป๋าเดินทาง-Cute-Dog-Collection-i.24561084.1306852702?sp_atk=a3f6d258-2b35-4d63-b608-e684cedf540d&xptdk=a3f6d258-2b35-4d63-b608-e684cedf540d
165,🇹🇭พร้อมส่ง🇹🇭 เลือกใช้ได้ถึง 6แบบ กระเป๋าเดินทาง กระเป๋าฟิตเนสพาสเทล กระเป๋าขยาย กันน้ำ ดีเทลน่ารัก❤️ยืดขยายได้,"['99 ', ' 135']","['99 ', ' 135']",956.0,,จังหวัดกรุงเทพมหานคร,/🇹🇭พร้อมส่ง🇹🇭-เลือกใช้ได้ถึง-6แบบ-กระเป๋าเดินทาง-กระเป๋าฟิตเนสพาสเทล-กระเป๋าขยาย-กันน้ำ-ดีเทลน่ารัก❤️ยืดขยายได้-i.17712086.14189077688?sp_atk=66ba728d-adfa-4328-969c-2a47832f276b&xptdk=66ba728d-adfa-4328-969c-2a47832f276b
166,【Freebird】นำเข้า วัสดุ กันขโมย เงียบ หมุนได้ 360 องศา 8 ล้อ หลายสี14/20/24/28นิ้ว กระเป๋าเดินทาง กระเป๋าลาก กระเป๋าล้อลา,"['399 ', ' 1,590']","['399 ', ' 1,590']",754.0,,จังหวัดกรุงเทพมหานคร,/【Freebird】นำเข้า-วัสดุ-กันขโมย-เงียบ-หมุนได้-360-องศา-8-ล้อ-หลายสี14-20-24-28นิ้ว-กระเป๋าเดินทาง-กระเป๋าลาก-กระเป๋าล้อลา-i.444236700.21765712838?sp_atk=908c65e1-ddd8-4c59-817b-6865dbd16456&xptdk=908c65e1-ddd8-4c59-817b-6865dbd16456
167,ลายการ์ตูนน่ารัก hello kitty กระเป๋าเดินทางกันน้ำขนาดใหญ่ลายการ์ตูนน่ารัก 07 กระเป๋าเดินทาง กระเป๋าเดินทาง,"['134 ', ' 145']","['134 ', ' 145']",3000.0,,จังหวัดปทุมธานี,/ลายการ์ตูนน่ารัก-hello-kitty-กระเป๋าเดินทางกันน้ำขนาดใหญ่ลายการ์ตูนน่ารัก-07-กระเป๋าเดินทาง-กระเป๋าเดินทาง-i.774418185.16868387624?sp_atk=73e03905-ddf3-48e3-bf65-0d7f21b5d046&xptdk=73e03905-ddf3-48e3-bf65-0d7f21b5d046
168,**Best Price** พลาสติกใส PVC คลุมกระเป๋าเดินทางแบบขอบใส/ไร้ขอบ - PVC Luggage Cover,"['95 ', ' 119']","['95 ', ' 119']",1300.0,,จังหวัดกรุงเทพมหานคร,/**Best-Price**-พลาสติกใส-PVC-คลุมกระเป๋าเดินทางแบบขอบใส-ไร้ขอบ-PVC-Luggage-Cover-i.147528198.23510154550?sp_atk=800836cf-419c-4313-bb3d-c862d47b0b9e&xptdk=800836cf-419c-4313-bb3d-c862d47b0b9e
169,【COD】กระเป๋าจัดระเบียบ กระเป๋าชุด 6 ชิ้น ใส่เสื้อผ้า กระเป๋าเดินทาง homeproth กระเป๋าจัดระเบียบ ชิ้น กระเป๋าชุด,"['69 ', ' 89']","['69 ', ' 89']",879.0,ซื้อ 2 ชิ้น ลด ฿3,จังหวัดกรุงเทพมหานคร,/【COD】กระเป๋าจัดระเบียบ-กระเป๋าชุด-6-ชิ้น-ใส่เสื้อผ้า-กระเป๋าเดินทาง-homeproth-กระเป๋าจัดระเบียบ-ชิ้น-กระเป๋าชุด-i.818710298.18460122598?sp_atk=c8131f9d-5133-44f0-94ed-d1a71d1951c8&xptdk=c8131f9d-5133-44f0-94ed-d1a71d1951c8
170,(ได้2ล้อ)ล้อกระเป๋าเดินทาง 53 มิล 2อัน (1คู่) พร้อมแกนน็อตแบบหมุนขนาด45 มิล 1 อัน,['100'],['100'],3500.0,,จังหวัดกรุงเทพมหานคร,/(ได้2ล้อ)ล้อกระเป๋าเดินทาง-53-มิล-2อัน-(1คู่)-พร้อมแกนน็อตแบบหมุนขนาด45-มิล-1-อัน-i.155322173.13374399301?sp_atk=b591f420-c0db-4135-9550-f60699dac42c&xptdk=b591f420-c0db-4135-9550-f60699dac42c
171,🔥กระเป๋าNF basecamp  กันน้ำได้💦💦 กระเป๋าเป้กันน้ำ กระเป๋าเดินทาง camp,"['949 ', ' 1,499']","['949 ', ' 1,499']",1900.0,,จังหวัดกาญจนบุรี,/🔥กระเป๋าNF-basecamp-กันน้ำได้💦💦-กระเป๋าเป้กันน้ำ-กระเป๋าเดินทาง-camp-i.165182284.5926333808?sp_atk=5b39e92e-073f-4c92-8a34-273cd4fb2645&xptdk=5b39e92e-073f-4c92-8a34-273cd4fb2645
172,【ของขวัญฟรี】ผ้าคลุมกระเป๋าเดินทาง กระเป๋าเดินทาง ผ้ายึดได้เยอะ กันฝุ่น กันรอย สวมใส่ได้ ข้น 20/22/24/26/28 นิ้ว,"['169 ', ' 265']","['169 ', ' 265']",586.0,ซื้อ 2 ชิ้น ลด 2%,ต่างประเทศ,/【ของขวัญฟรี】ผ้าคลุมกระเป๋าเดินทาง-กระเป๋าเดินทาง-ผ้ายึดได้เยอะ-กันฝุ่น-กันรอย-สวมใส่ได้-ข้น-20-22-24-26-28-นิ้ว-i.144918561.19312248637?sp_atk=0e4d1e4f-ab62-4780-9e5e-41bd09da9a09&xptdk=0e4d1e4f-ab62-4780-9e5e-41bd09da9a09
173,7 ชิ้น ออแกไนเซอร์ กระเป๋าเก็บของ  ถุงเก็บซิปหนา  กระเป๋าเดินทางชุดบรรจุกรณีการจัดเก็บ ชิ้นกระเป๋าจัดระเบียบใส่เสื้อผ้า,"['79 ', ' 189']","['79 ', ' 189']",6400.0,,จังหวัดกรุงเทพมหานคร,/7-ชิ้น-ออแกไนเซอร์-กระเป๋าเก็บของ-ถุงเก็บซิปหนา-กระเป๋าเดินทางชุดบรรจุกรณีการจัดเก็บ-ชิ้นกระเป๋าจัดระเบียบใส่เสื้อผ้า-i.818710298.19637578145?sp_atk=66749e0b-0d57-49a2-b3e1-b941c15ae406&xptdk=66749e0b-0d57-49a2-b3e1-b941c15ae406
174,กระเป๋าเดินทาง กระเป๋าเดินทากระเป๋าเดินทาง 20 นิ้ว กระเป๋าเดินทาง 24 นิ้ว โครงซิป วัสดุABS+PC แข็งแรงทนทาน,"['538 ', ' 698']","['538 ', ' 698']",3900.0,,จังหวัดปทุมธานี,/กระเป๋าเดินทาง-กระเป๋าเดินทากระเป๋าเดินทาง-20-นิ้ว-กระเป๋าเดินทาง-24-นิ้ว-โครงซิป-วัสดุABS-PC-แข็งแรงทนทาน-i.699587478.18725719742?sp_atk=d11af9cf-8473-4891-8046-dd772145c3f3&xptdk=d11af9cf-8473-4891-8046-dd772145c3f3
175,ขวดน้ำหอม 5ML ขวดแบ่งน้ำหอมพกพา ขวดสเปรย์น้ําหอมรีฟิล ขวดสเปรย์น้ำหอม ขวดสเปรย์น้ำหอมสำหรับเดินทาง ขนาด,"['6 ', ' 21']","['6 ', ' 21']",1100.0,,ต่างประเทศ,/ขวดน้ำหอม-5ML-ขวดแบ่งน้ำหอมพกพา-ขวดสเปรย์น้ําหอมรีฟิล-ขวดสเปรย์น้ำหอม-ขวดสเปรย์น้ำหอมสำหรับเดินทาง-ขนาด-i.201518896.22723253737?sp_atk=a34b93ac-2715-4c8b-b2cf-4d37c6b5d218&xptdk=a34b93ac-2715-4c8b-b2cf-4d37c6b5d218
176,Orientas Shusu Sleeping Pad ผ้าปิดตาขนนุ่ม ใส่สบาย ช่วยในการนอนหลับ มาพร้อมผ้าซาตินด้านใน นุ่มลื่น สบายตา กันแสงได้ดี,['120'],490.0,2400.0,,จังหวัดกรุงเทพมหานคร,/Orientas-Shusu-Sleeping-Pad-ผ้าปิดตาขนนุ่ม-ใส่สบาย-ช่วยในการนอนหลับ-มาพร้อมผ้าซาตินด้านใน-นุ่มลื่น-สบายตา-กันแสงได้ดี-i.44265481.10077517471?sp_atk=7ab9cc13-1305-4066-9b37-f965eee9bae0&xptdk=7ab9cc13-1305-4066-9b37-f965eee9bae0
177,😉กระเป๋าจัดระเบียบ กระเป๋าถือ กระเป๋าใส่เครื่องสำอาง ใบใหญ่ กันน้ำรุ่น,"['32 ', ' 75']","['32 ', ' 75']",5200.0,,จังหวัดปทุมธานี,/😉กระเป๋าจัดระเบียบ-กระเป๋าถือ-กระเป๋าใส่เครื่องสำอาง-ใบใหญ่-กันน้ำรุ่น-i.425073264.7586797859?sp_atk=a1dfcf6b-fd75-4765-858a-0585ad5b885b&xptdk=a1dfcf6b-fd75-4765-858a-0585ad5b885b
178,กระเป๋าเดินทาง 20/24นิ้ว รุ่นซิปล็อครหัสได้ วัสดุABS+PC ทนทานเป็นพิเศษ 8 ล้อคู่360องศา////,"['499 ', ' 689']","['499 ', ' 689']",4200.0,,จังหวัดปทุมธานี,/กระเป๋าเดินทาง-20-24นิ้ว-รุ่นซิปล็อครหัสได้-วัสดุABS-PC-ทนทานเป็นพิเศษ-8-ล้อคู่360องศา--i.38010413.20340980097?sp_atk=21009a1f-a271-4d6b-ad28-1c65fc916208&xptdk=21009a1f-a271-4d6b-ad28-1c65fc916208
179,ถุงเก็บกระเป๋าเดินทาง ขนาด XL  ( 30-32 นิ้ว ) ขนาด 58 Cm(กว้าง) + ขยายข้าง ข้างละ 13.5 Cm x 125 Cm(ยาว),['65'],['65'],4900.0,,จังหวัดนนทบุรี,/ถุงเก็บกระเป๋าเดินทาง-ขนาด-XL-(-30-32-นิ้ว-)-ขนาด-58-Cm(กว้าง)-ขยายข้าง-ข้างละ-13.5-Cm-x-125-Cm(ยาว)-i.51724877.920708715?sp_atk=550cb630-0cdf-478c-8c51-3652ae73f701&xptdk=550cb630-0cdf-478c-8c51-3652ae73f701
